,Father_ID,Father_name,Author_name,Text,Text_ID
590635942,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"Getting organized is not about control. Don’t fall into the trap of trying to rigidly control your digital environment as an excuse to avoid facing the inherent uncertainty of life. Getting organized, in my opinion, is about acquiring power.",590635942
590635943,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"Power comes from the strength of your intellect. This is why I advise you to consume ideas from the world’s best thinkers and save the best ones you encounter in a centralized place that you can access anytime. Power comes from the force of your emotions. By surrounding yourself with information that provokes a feeling of fascination, you’ll begin to harness the incredible enthusiasm for learning and growth you have trapped inside. Power comes from systems that don’t depend on your energy levels, attention span, or self-discipline. That’s why PARA asks you to make one decision for each piece of information, and one decision only: When will this be relevant next? Finally, power comes from alignment.",590635943
590635944,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"Often as people begin working with PARA they realize that they already have more than enough knowledge to pursue the goal they’ve been dreaming of. When you see all the valuable raw material you’ve already collected, whether from your own experience or the experiences of others, all in one place, you can’t help but conclude that you’re ready.",590635944
591548145,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Prigogine produced many important insights, but the one that is of concern to us here is the idea that information emerges naturally in the steady states of physical systems that are out of equilibrium.",591548145
591548146,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"our planet is an out-of-equilibrium pocket inside a larger system—the universe—that is moving toward equilibrium. In fact, our planet has never been close to any form of equilibrium. The energy of the sun and the nuclear decay taking place in the Earth’s core drive our planet out of equilibrium, providing the energy required for information to emerge. We can think of our planet as a little whirlpool of information in an otherwise vast and barren cosmos.",591548146
591548147,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"So after chaos, the system organizes into a state that is highly organized, full of correlations and information. Prigogine showed that the steady states that matter reaches in systems that are out of equilibrium tend to be organized. After chaos there is information.",591548147
591548148,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Prigogine showed that the steady state of out-of-equilibrium systems minimizes the production of entropy.6 What this means is that out-of-equilibrium systems self-organize into steady states in which order emerges spontaneously, minimizing the destruction of information.",591548148
591548149,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"So by combining the ideas of Prigogine and Schrödinger, we can understand where information comes from (the steady state of non-equilibrium systems) and why it sticks around (because it is stored in solids). The poetic oddity of this combination is that it tells us that our universe is both frozen and dynamic.",591548149
591548150,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"These systems tell us that computation precedes the origins of life just as much as information does. The chemical changes encoded by these systems are modifying the information encoded in these chemical compounds, and therefore they represent a fundamental form of computation. Life is a consequence of the ability of matter to compute.",591548150
591548151,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"For Prigogine, the past is not just unreachable; it simply does not exist. There is no past, although there was a past. In our universe, there is no past, and no future, but only a present that is being calculated at every instant. This instantaneous nature of reality is deep because it helps us connect statistical physics with computation. The instantaneous universe of Prigogine implies that the past is unreachable because it is incomputable at the micro level. Prigogine’s entropy barrier forbids the present to evolve into the past, except in idealized systems, like a pendulum or planetary orbits, which look the same going forward and backward (when there is no dissipation involved).",591548151
591548152,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Thinking about products as crystals of imagination tells us that products do not just embody information but also imagination. This is information that we have generated through mental computations and then disembodied by creating an object that mimics the one we had in our head.,591548152
591548153,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Thinking of product exports in terms of crystallized imagination tells us that we live in a world in which some countries are net importers of imagination, while others are net exporters of it. The idea of crystallized imagination tells us that a country’s export structure carries information about more than just its abundance of capital and labor. A country’s export structure is a fingerprint that tells us about the ability of people in that country to create tangible instantiations of imaginary objects, such as automobiles, espresso machines, subway cars, and motorcycles, and of course about the myriad of specific factors that are needed to create these sophisticated products. In fact, the composition of a country’s exports informs us about the knowledge and knowhow that are embodied in that country’s population.3",591548153
591548154,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Thinking about products as crystals of imagination helps us understand the importance of the source of the information that is embodied in a product. Complex products are not just arrangements of atoms that perform functions; rather, they are ordered arrangements of atoms that originated as imagination. In some cases, this metaphor is quite literal.",591548154
591548155,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"when we are buying toothpaste we are not simply buying paste in a tube. Instead, we are buying access to the practical uses of the creativity of the person who invented toothpaste, the scientific knowledge informing the chemical synthesis that is required to make toothpaste, the knowhow required to synthesize sodium fluoride, put it inside a tube, and make it available across the planet, and the knowledge that fluoride makes our teeth stronger and has beneficial effects on our health.",591548155
591548156,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Products are magical also because they endow us with capacities that transcend our individual limits. Products augment us, and this is a great reason why we want them.",591548156
591548157,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"We also should consider the expressive component in the creation of products (even though this expressive component is, ironically, repressed in many people). We also crystallize imagination because this allows us to transform our ideas into a sharable reality. It is not only through consumption that we satisfy our hedonism. We want others to like us, to want us, and to feel the way we do. We want others to know what it feels like to see the world from our perspective. Reembodying our thoughts into objects is a great way of achieving exactly that, as anyone who takes the word inspiration seriously has found. Crystallizing our thoughts into tangible and digital objects is what allows us to share our thoughts with others. Otherwise, our thoughts are trapped in the prison of our minds.",591548157
591548158,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,We crystallize imagination to make copies of our thoughts and share them with others. This makes crystallizing imagination the essence of creative expression.,591548158
591548159,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Without this physical embodiment the practical uses of knowledge and knowhow cannot be transmitted. Crystallizing imagination is therefore essential for sharing the practical uses of the knowledge that we accumulate in our mind. Without our ability to crystallize imagination, the practical uses of knowledge would not exist, because that practicality does not reside solely in the idea but hinges on the tangibility of the implementation. Once again, the physicality of products—whether tangible or digital—augments us. And it is through this augmentation that products help us communicate something that words cannot: the practical uses of knowhow, imagination, and knowledge.",591548159
591548160,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"It helps us see the economy not as the careful management of resources, the wealth of a nation, or a network of financial transactions, but as a system that amplifies the practical uses of knowledge and knowhow through the physical embodiment of information and the context-specific properties that this information helps carry. This is an interpretation of the economy as a knowledge and knowhow amplifier, or a knowledge and knowhow amplification engine: a complex sociotechnical system able to produce physical packages containing the information needed to augment the humans who participate in it.1 Ultimately, the economy is the collective system by which humans make information grow.",591548160
591548161,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"As we discussed previously, complex products embody and amplify the practical uses of knowledge and knowhow. Hence, the people making these products need to have access to the knowledge and knowhow required to make them in their “raw” form—that is, the knowledge and knowhow embodied in human flesh, not the practical uses of knowledge and knowhow embodied implicitly in items. In academic circles this humanly embodied knowledge is referred to as “tacit” knowledge when it involves knowhow that cannot be explicitly described. As the Hungarian polymath Michael Polanyi cleverly noted, often “we know more than we can tell.”3",591548161
591548162,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"All evidence points to the fact that our world is one in which knowledge and knowhow are “heavier” than the atoms we use to embody their practical uses. Information can be moved around easily in the products that contain it, whether these are objects, books, or webpages, but knowledge and knowhow are trapped in the bodies of people and the networks that these people form. Knowledge and knowhow are so “heavy” that when it comes to a simple product such as a cellphone battery, it is infinitely easier to bring the lithium atoms that lie dormant in the Atacama Desert to Korea than to bring the knowledge of lithium batteries that resides in Korean scientists to the bodies of the miners who populate the Atacaman cities of Antofagasta and Calama.",591548162
591548163,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"At the individual level, accumulating knowledge is difficult because learning is experiential. That is, we accumulate knowledge and knowhow mostly through practice, such as on-the-job experience.",591548163
591548164,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Knowhow, in particular, resides primarily in humans’ nervous systems.",591548164
591548165,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Getting knowledge inside a human’s nervous system is not easy because learning is both experiential and social.5 To say that learning is social means that people learn from people: children learn from their parents and employees learn from their coworkers (I hope). The social nature of learning makes the accumulation of knowledge and knowhow geographically biased. People learn from people,",591548165
